"complaint_id","complaint_text","complaint_date","complaint_source","complaint_language","customer_id","customer_type","city","state","product_category","product_name","payment_method","refund_requested","refund_status","delivery_partner","delivery_delay_days","complaint_status","first_response_time_minutes","resolution_time_hours","escalation_required","customer_feedback_rating","device_type","app_version","previous_complaints_count"
"CMP-2023-001888","Requested refund on 3rd April. Today is 14th May. Still no credit to my account. Nobody is answering properly. Complaint ID from last time: 78109071","2024-05-08 20:06:00","SMS","English","CUST-55195","Hotel","Patna","Bihar","Air Purifiers","Klarwind KW-500","NEFT","No","Not Requested","XpressBees","20","Pending Customer","720","24","Yes","2","iPad","4.0.0","6"
"CMP-2025-001889","Our screw compressor rack is showing abnormal discharge pressure. Suction is fine. Need expert diagnosis ASAP. This is absolutely ridiculous!!!","2023-09-05 16:33:00","Phone","English","CUST-80894","Maintenance Manager","Ghaziabad","Uttar Pradesh","Light Commercial","Floor Standing 42NQ","Net Banking","No","Not Requested","XpressBees","0","Open","300","1","No","4","Windows Tablet","4.3.1","2"
"CMP-2024-001890","Electricity bill doubled after installation of new Carrier unit. Star rating says 5-star but consumption is huge.","2024-06-07 02:53:00","Social Media","Hinglish","CUST-40247","Industrial Facility","Chennai","Tamil Nadu","Commercial","Fan Coil Unit FCU-200","Cash","No","Not Requested","FedEx","7","Resolved","60","336","No","2","iPhone","5.0.0","2"
"CMP-2024-001891","Support agent was dismissive and rude. Did not let me complete my complaint. Terrible customer experience.","2023-09-24 14:14:00","Walk-in","English","CUST-52909","Hospital","Surat","Gujarat","Refrigeration","Supermarket Ref SMR-MultiDeck","RTGS","Yes","Under Review","Ekart","0","Pending Customer","240","24","Yes","1","iPhone","4.1.2","5"
"CMP-2023-001892","Installation team came, looked at the site, and left saying they need special equipment. No one has returned since. 10 days now.","2025-01-02 00:39:00","Social Media","Hinglish","CUST-70082","Retail Store","Amritsar","Punjab","Air Purifiers","Klarwind KW-500","RTGS","Yes","Rejected","XpressBees","7","In Progress","240","168","No","1","iPad","3.2.1","0"
"CMP-2025-001893","Our factory expansion was delayed because Carrier could not install the HVAC on time. We are losing lakhs daily. Where is the accountability? Third time raising this complaint.","2023-02-11 01:26:00","WhatsApp","Hinglish","CUST-94663","Bank Branch","Tiruchirappalli","Tamil Nadu","Light Commercial","Ducted 40MAQ","UPI","No","Not Requested","Amazon Logistics","5","Pending Customer","240","336","Yes","1","iPhone","5.1.3","4"
"CMP-2025-001894","Strange whistling sound from indoor unit. Happens when set below 22C. Very irritating during meetings. Under warranty. Do not charge us.","2023-11-26 05:38:00","Mobile App","Hinglish","CUST-68353","Food Processing Unit","Ludhiana","Punjab","Refrigeration","Inverter Condensing Unit ICU-10","RTGS","Yes","Approved","Rivigo","1","Pending Customer","240","24","Yes","3","Laptop","5.0.0","0"
"CMP-2024-001895","Cold room not reaching setpoint of -18C. Best we get is -12C. Compressor running 100% time. Possible refrigerant undercharge. Escalating to consumer forum if not resolved by tomorrow.","2023-08-18 20:48:00","Social Media","Hinglish","CUST-56718","Industrial Facility","Madurai","Tamil Nadu","Air Purifiers","Klarwind KW-300","Debit Card","Yes","Rejected","Rivigo","5","Pending Customer","60","72","No","4","iPad","5.0.0","3"
"CMP-2025-001896","Heat rejection from outdoor units is excessive. Adjacent areas are getting very hot. Ventilation design issue or unit fault?","2024-01-16 09:13:00","Email","Hinglish","CUST-35204","Facility Team","Hubballi","Karnataka","Light Commercial","Carrier VRF X Power 40VYX","Net Banking","Yes","Rejected","DTDC","0","Escalated","10","72","No","1","Laptop","3.1.0","0"
"CMP-2025-001897","Third breakdown this year. We have CCTV footage of the same issue recurring. Requesting senior engineer visit and root cause analysis.","2023-01-18 17:02:00","SMS","English","CUST-15098","Industrial Facility","Delhi","Delhi","Light Commercial","Ducted 40MAQ","Debit Card","No","Not Requested","Delhivery","5","Pending Customer","120","6","No","2","iPad","4.3.1","0"
"CMP-2023-001898","i-Vu controller shows error 'Communication Lost' since last night. Unable to control any zone from central panel. Third time raising this complaint.","2025-04-18 07:40:00","WhatsApp","English","CUST-26726","Hotel","Kochi","Kerala","Air Purifiers","Air One AO-100","UPI","No","Not Requested","DTDC","15","Open","45","96","Yes","1","Laptop","5.0.0","2"
"CMP-2024-001899","Product registered on your portal. Warranty active. But system is still asking us to pay for repair. Frustrated with this process. Please resolve on priority.","2024-03-08 17:19:00","WhatsApp","English","CUST-32923","Cold Storage Operator","Nagpur","Maharashtra","Air Purifiers","Air One AO-100","NEFT","No","Not Requested","Shadowfax","0","Escalated","25","168","No","5","Windows Tablet","4.0.0","0"
"CMP-2023-001900","High electricity consumption despite energy saving mode being on. Something is wrong with the inverter control. Complaint ID from last time: 19732381","2023-10-28 10:21:00","WhatsApp","English","CUST-83293","IT Park","Varanasi","Uttar Pradesh","Light Commercial","Floor Standing 42CF","Credit Card","No","Not Requested","Ekart","15","Pending Parts","60","1","No","5","iPhone","3.1.0","2"
"CMP-2024-001901","Heat rejection from outdoor units is excessive. Adjacent areas are getting very hot. Ventilation design issue or unit fault? We have a big client visit next week. Please prioritize.","2024-08-06 18:38:00","Chat Support","English","CUST-97540","Mall Operator","Ahmedabad","Gujarat","Commercial","Chiller 30XW-V","EMI","No","Not Requested","Mahindra Logistics","10","Pending Parts","12","12","No","1","Tablet","5.2.1","0"
"CMP-2023-001902","Controller touchscreen unresponsive. Had to manually switch off from breaker. Need replacement. Highly disappointed.","2024-04-08 06:21:00","Web Portal","English","CUST-31734","IT Park","Bengaluru","Karnataka","Light Commercial","Floor Standing 42CF","Cheque","No","Not Requested","Rivigo","30","Pending Customer","120","0","No","4","iPhone","3.2.1","0"
"CMP-2024-001903","Carrier mobile app crashes every time I try to view energy reports. Android 13, latest app version. Highly disappointed.","2025-03-16 19:59:00","Dealer","Tamil","CUST-57665","Maintenance Manager","Gurugram","Haryana","Light Commercial","Cassette 42UFS","Credit Card","Yes","Rejected","Mahindra Logistics","0","In Progress","10","2","No","1","Windows Tablet","3.3.5","1"
"CMP-2024-001904","I am a loyal Carrier customer since 2015. Never faced such repeated breakdowns. Something is wrong with this new model batch. Please don't just close the ticket without solving the issue.","2024-09-14 06:21:00","Social Media","English","CUST-36713","HVAC Contractor","Surat","Gujarat","Light Commercial","Cassette 42UFS","NEFT","No","Not Requested","Amazon Logistics","15","Resolved","20","6","No","5","Windows Tablet","5.1.3","0"
"CMP-2023-001905","Wrong model delivered. Ordered 5HP condensing unit, received 3HP. This is a basic error.","2023-11-21 03:51:00","Mobile App","Telugu","CUST-23608","Maintenance Manager","Mumbai","Maharashtra","Air Purifiers","Klarwind KW-500","EMI","Yes","Pending","XpressBees","0","Escalated","10","48","No","4","Windows Tablet","3.3.5","6"
"CMP-2023-001906","Delivery delayed by 12 days. Installation could not happen. Our inauguration date missed. Carrier responsible. This is absolutely ridiculous!!!","2024-12-06 07:44:00","Chat Support","Telugu","CUST-33370","Maintenance Manager","Agra","Uttar Pradesh","Light Commercial","Floor Standing 42CF","Credit Card","Yes","Approved","Amazon Logistics","0","In Progress","300","72","No","4","iPhone","4.2.0","2"
"CMP-2025-001907","Temperature in storage went to 12C during night without any alarm. Dairy products spoiled. Need investigation.","2023-06-19 04:19:00","Dealer","English","CUST-26112","HVAC Contractor","Surat","Gujarat","Commercial","Controls EcoAdvance","Credit Card","No","Not Requested","Blue Dart","0","Open","2880","240","No","3","Desktop","3.2.1","4"
"CMP-2025-001908","Smell of refrigerant inside the machine room. Possible gas leak. Evacuation precaution taken. Please send certified technician. Complaint ID from last time: 75331702","2023-07-28 07:31:00","Chat Support","Hinglish","CUST-10223","Educational Institution","Faridabad","Haryana","Commercial","Chiller 30XW-V","UPI","No","Not Requested","Mahindra Logistics","20","Re-opened","20","120","No","1","Android Phone","5.0.0","1"
"CMP-2023-001909","Pani tapat raha hai AC se. Below mein customer seating area hai. Please immediately send someone. We have a big client visit next week. Please prioritize.","2024-08-12 13:17:00","Service Center","Kannada","CUST-42954","Office Admin","Nagpur","Maharashtra","Light Commercial","Cassette 42UFS","Debit Card","Yes","Pending","Shadowfax","30","Escalated","2880","72","Yes","4","iPhone","3.3.5","0"
"CMP-2025-001910","Wrong model delivered. Ordered 5HP condensing unit, received 3HP. This is a basic error. Highly disappointed.","2024-10-19 20:19:00","Chat Support","English","CUST-42343","Office Admin","Ludhiana","Punjab","Refrigeration","Supermarket Ref SMR-MultiDeck","RTGS","No","Not Requested","FedEx","30","Re-opened","10","24","No","4","Laptop","5.2.1","1"
"CMP-2024-001911","R410A leak suspected. Cooling efficiency dropped suddenly and compressor running continuously. Please send someone today. Highly disappointed.","2025-04-30 09:32:00","SMS","English","CUST-34506","Data Centre","Aurangabad","Maharashtra","Light Commercial","Carrier VRF X Power 38VYX","Purchase Order","No","Not Requested","Carrier Own Fleet","0","Re-opened","90","0","No","3","Desktop","3.3.5","0"
"CMP-2025-001912","Chat support is completely useless. Gives only scripted responses. Cannot escalate from chat. Very bad experience. Highly disappointed.","2024-12-09 23:41:00","Phone","English","CUST-46816","Warehouse Operator","Lucknow","Uttar Pradesh","Air Purifiers","Air One AO-100","Cash","No","Not Requested","Ekart","0","Re-opened","90","1","Yes","1","iPhone","3.3.5","0"
"CMP-2025-001913","Our central AC unit stopped working last night. We are a 24x7 operations center and this is causing massive disruption. Escalate please. We have a big client visit next week. Please prioritize.","2024-09-11 20:25:00","Web Portal","English","CUST-49005","Retail Store","Amritsar","Punjab","Light Commercial","Cassette 42UFS","Net Banking","No","Not Requested","Amazon Logistics","15","Closed","25","168","No","2","Tablet","2.8.5","0"
"CMP-2025-001914","Indoor unit delivered but outdoor unit still not received after 3 weeks. How do you expect us to use half a system? Highly disappointed.","2023-01-05 02:44:00","Web Portal","English","CUST-38914","Hospital","Allahabad","Uttar Pradesh","Light Commercial","Cassette 42UFS","Cash","Yes","Approved","XpressBees","30","Re-opened","12","48","Yes","1","Android Phone","4.1.2","3"
"CMP-2025-001915","The drain pan is overflowing. Unit installed 6 months ago and this is the 3rd time this is happening. Poor installation quality suspected.","2025-03-26 06:34:00","Mobile App","Hinglish","CUST-52766","Hospital","Meerut","Uttar Pradesh","Commercial","Heat Pump 30RQV","EMI","No","Not Requested","Delhivery","1","Re-opened","1440","96","No","1","Android Phone","4.1.2","0"
"CMP-2023-001916","I am a loyal Carrier customer since 2015. Never faced such repeated breakdowns. Something is wrong with this new model batch. Will share on social media if no action.","2024-04-07 16:38:00","Email","Hinglish","CUST-76149","Facility Team","Bengaluru","Karnataka","Refrigeration","Evaporator Unit EU-5000","Credit Card","No","Not Requested","Blue Dart","7","Closed","20","504","No","1","Android Phone","3.3.5","0"
"CMP-2023-001917","Warranty claim rejected citing 'improper installation'. But installation was done by your own authorized dealer. Who is responsible?","2024-08-29 20:09:00","Email","English","CUST-29981","Hospital","Nagpur","Maharashtra","Commercial","Fan Coil Unit FCU-400","UPI","Yes","Partially Processed","Rivigo","2","Escalated","30","720","Yes","1","Windows Tablet","4.2.0","0"
"CMP-2023-001918","Condensate drain is blocked. Water overflowing inside the unit and dropping on floor. Health hazard. Please resolve on priority.","2024-03-25 17:29:00","Dealer","English","CUST-79920","Retail Store","Bhopal","Madhya Pradesh","Refrigeration","Modular Cold Room MCR-10","EMI","No","Not Requested","Amazon Logistics","3","Resolved","1440","168","No","2","Desktop","3.2.1","3"
"CMP-2024-001919","Refund rejected saying 'product opened'. But your own technician opened it during inspection! This is fraud.","2024-01-27 16:04:00","Mobile App","Hindi","CUST-98636","Educational Institution","Tirupur","Tamil Nadu","Air Purifiers","OptiClean OC-400","Purchase Order","No","Not Requested","DTDC","1","Re-opened","15","2","No","5","Tablet","3.2.1","0"
"CMP-2023-001920","The unit completely stopped cooling from yesterday afternoon. We have 40+ staff sitting in 38 degree heat. This is completely unacceptable for a premium brand like Carrier. Please send someone immediately.","2025-02-11 02:44:00","SMS","English","CUST-87448","Pharma Company","Bhopal","Madhya Pradesh","Light Commercial","Cassette 42UFC","RTGS","Yes","Processed","Amazon Logistics","15","Open","240","72","No","3","iPad","3.3.5","1"
"CMP-2023-001921","Recurring issue since installation. Always cooling problem. 4 visits, 4 temporary fixes. We want permanent solution or replacement. Third time raising this complaint.","2023-03-30 21:24:00","Chat Support","English","CUST-99634","Pharma Company","Kanpur","Uttar Pradesh","Air Purifiers","Klarwind KW-500","EMI","No","Not Requested","Rivigo","15","In Progress","5","24","No","3","iPhone","4.0.0","0"
"CMP-2023-001922","Our factory expansion was delayed because Carrier could not install the HVAC on time. We are losing lakhs daily. Where is the accountability? Third time raising this complaint.","2023-06-12 05:26:00","Walk-in","Hinglish","CUST-45094","Hotel","Vijayawada","Andhra Pradesh","Air Purifiers","Klarwind KW-300","RTGS","No","Not Requested","Ekart","1","Pending Customer","10","240","No","4","Laptop","5.1.3","0"
"CMP-2023-001923","Delivery delayed by 12 days. Installation could not happen. Our inauguration date missed. Carrier responsible. Please resolve on priority.","2024-12-02 19:03:00","Phone","Kannada","CUST-17713","Retail Store","Kota","Rajasthan","Commercial","Chiller AquaEdge 19DV","EMI","No","Not Requested","Carrier Own Fleet","1","In Progress","720","120","Yes","1","Android Phone","3.1.0","0"
"CMP-2024-001924","Due to cold room failure, Rs 8 lakh worth of vegetables spoiled overnight. Who will compensate? Unit is under AMC. Please resolve on priority.","2024-06-06 18:00:00","Phone","English","CUST-16304","Educational Institution","Pune","Maharashtra","Light Commercial","Ducted 40RUQ","RTGS","No","Not Requested","Ekart","0","Pending Parts","360","168","No","1","iPhone","5.0.0","0"
"CMP-2024-001925","Capacitor replaced 3 weeks ago. Failed again. Is this a genuine Carrier part or counterfeit? Demanding certificate of authenticity.","2024-07-12 02:54:00","Chat Support","English","CUST-79702","Restaurant Owner","Patna","Bihar","Refrigeration","Supermarket Ref SMR-MultiDeck","Cash","No","Not Requested","Blue Dart","20","In Progress","5","24","No","4","Laptop","4.0.0","0"
"CMP-2025-001926","Waiting for spare parts for 35 days. Technician has identified fault. Parts stuck in warehouse apparently. No timeline given. Need resolution within 24 hours.","2023-06-26 09:40:00","Phone","Telugu","CUST-49438","Restaurant Owner","Delhi","Delhi","Air Purifiers","Air One AO-100","NEFT","No","Not Requested","Shadowfax","0","Closed","15","96","Yes","2","iPhone","4.1.2","0"
"CMP-2023-001927","Yaar gas toh phir se leak ho gayi. Teen mahine mein teesri baar. Yeh kab tak chalega?","2023-03-04 08:06:00","Chat Support","English","CUST-21703","Office Admin","Nagpur","Maharashtra","Commercial","Fan Coil Unit FCU-400","Credit Card","No","Not Requested","FedEx","25","In Progress","360","1","No","2","Laptop","2.8.5","6"
"CMP-2025-001928","Partial refund received but deducted 20% without any explanation. No one is telling me why. I want full refund. Need resolution within 24 hours.","2023-11-13 16:58:00","Phone","Hinglish","CUST-23840","Educational Institution","Faridabad","Haryana","Refrigeration","Evaporator Unit EU-5000","Net Banking","No","Not Requested","Amazon Logistics","10","Closed","8","96","No","1","iPhone","4.1.2","0"
"CMP-2024-001929","Carrier mobile app crashes every time I try to view energy reports. Android 13, latest app version.","2024-02-22 00:42:00","Mobile App","Hinglish","CUST-98739","Maintenance Manager","Pune","Maharashtra","Refrigeration","Supermarket Ref SMR-Island","Net Banking","No","Not Requested","DTDC","0","In Progress","300","2","No","1","Laptop","5.1.3","6"
"CMP-2023-001930","AMC renewal done but service schedule not shared. Who is my assigned service engineer? No one tells me. This is absolutely ridiculous!!!","2025-01-14 23:59:00","SMS","English","CUST-49940","IT Park","Bengaluru","Karnataka","Air Purifiers","OptiClean OC-800","Cash","Yes","Approved","FedEx","15","Pending Parts","120","168","No","4","Android Phone","2.8.5","0"
"CMP-2024-001931","Because of your equipment failure, our restaurant had to shut for 2 days. Loss of business and spoiled inventory. This is unacceptable.","2023-02-09 15:01:00","Phone","Hinglish","CUST-96132","Supermarket","Hubballi","Karnataka","Air Purifiers","OptiClean OC-800","EMI","No","Not Requested","Ekart","20","Pending Parts","360","24","Yes","2","iPad","4.3.1","1"
"CMP-2024-001932","Unit consuming 40% more power than rated. Energy meter data shared with your team. No action taken. Complaint ID from last time: 57615033","2025-04-24 19:51:00","SMS","Hinglish","CUST-94621","HVAC Contractor","Chandigarh","Punjab","Commercial","Controls i-Vu Open","Cheque","Yes","Under Review","FedEx","1","Escalated","30","1","No","4","iPhone","4.1.2","1"
"CMP-2023-001933","Third breakdown this year. We have CCTV footage of the same issue recurring. Requesting senior engineer visit and root cause analysis. Escalating to consumer forum if not resolved by tomorrow.","2023-08-13 18:34:00","Chat Support","English","CUST-11258","Bank Branch","Mumbai","Maharashtra","Air Purifiers","Klarwind KW-500","Credit Card","No","Not Requested","Mahindra Logistics","30","Pending Customer","720","72","No","5","Windows Tablet","3.1.0","0"
"CMP-2024-001934","There is a clear rattling from the compressor section. Technician visited and said 'nothing serious' but noise is getting worse daily.","2024-11-19 23:52:00","Chat Support","English","CUST-90044","Facility Team","Guwahati","Assam","Commercial","Fan Coil Unit FCU-200","Cash","No","Not Requested","Shadowfax","0","Closed","180","24","No","1","iPad","3.2.1","0"
"CMP-2025-001935","Installation scheduled 4 times. Cancelled 4 times by Carrier. We are a hospital. Patients are suffering. Please treat this as highest priority. Third time raising this complaint.","2023-03-23 13:44:00","Web Portal","English","CUST-68336","IT Park","Hyderabad","Telangana","Refrigeration","Supermarket Ref SMR-Island","Cash","Yes","Approved","Shadowfax","30","Closed","10","12","No","1","Tablet","3.2.1","5"
"CMP-2024-001936","Spare part availability is very poor for older models. Our unit is only 4 years old and parts are already out of stock?? Please resolve on priority.","2025-03-25 14:48:00","Service Center","English","CUST-57397","Warehouse Operator","Chandigarh","Punjab","Refrigeration","Inverter Condensing Unit ICU-10","RTGS","Yes","Rejected","FedEx","3","Closed","60","0","Yes","4","Windows Tablet","5.2.1","2"
"CMP-2025-001937","Because of your equipment failure, our restaurant had to shut for 2 days. Loss of business and spoiled inventory. This is unacceptable. Highly disappointed.","2024-06-22 14:03:00","Service Center","English","CUST-20576","Maintenance Manager","Surat","Gujarat","Commercial","Air Handler AHU-5000","UPI","Yes","Under Review","XpressBees","2","Closed","25","0","No","2","Tablet","2.8.5","0"
"CMP-2024-001938","Cooling performance dropped drastically. Was giving 18C earlier, now barely reaching 26C even at full blast. Something is wrong. Please don't just close the ticket without solving the issue.","2025-02-09 05:13:00","Dealer","Hindi","CUST-31306","IT Park","Thane","Maharashtra","Light Commercial","Cassette 42UFC","EMI","No","Not Requested","Shadowfax","0","Escalated","60","96","No","4","Desktop","4.3.1","0"
"CMP-2024-001939","5th visit by technician. Same issue. Either the team is incompetent or they are hiding a design defect. I want a senior engineer. Third time raising this complaint.","2023-04-15 15:29:00","SMS","English","CUST-17502","IT Park","Jodhpur","Rajasthan","Commercial","Air Handler AHU-5000","Purchase Order","No","Not Requested","XpressBees","1","Closed","180","336","No","1","Laptop","3.1.0","5"
"CMP-2023-001940","Smell of refrigerant inside the machine room. Possible gas leak. Evacuation precaution taken. Please send certified technician.","2023-02-28 23:40:00","Chat Support","English","CUST-28676","Mall Operator","Delhi","Delhi","Air Purifiers","Air One AO-200","Purchase Order","No","Not Requested","Carrier Own Fleet","20","Open","5","2","No","4","Desktop","4.1.2","0"
"CMP-2024-001941","Indoor unit delivered but outdoor unit still not received after 3 weeks. How do you expect us to use half a system?","2025-04-01 05:01:00","WhatsApp","English","CUST-69113","Facility Team","Chandigarh","Punjab","Light Commercial","Ducted 40RUQ","Purchase Order","No","Not Requested","Blue Dart","15","Escalated","300","1","Yes","3","Windows Tablet","5.0.0","6"
"CMP-2025-001942","The FCU in server room has stopped maintaining temperature. Server temps rising. Critical situation - please escalate immediately.","2023-08-21 20:29:00","Service Center","English","CUST-65108","IT Park","Navi Mumbai","Maharashtra","Air Purifiers","Air One AO-200","Cheque","No","Not Requested","Carrier Own Fleet","5","Resolved","45","6","No","4","Tablet","4.1.2","1"
"CMP-2024-001943","Refrigerant pipes run visibly through office wall without proper ducting. Installation is ugly and not as agreed. 😡 Very frustrated.","2024-03-23 11:33:00","Walk-in","Hindi","CUST-67539","Educational Institution","Nashik","Maharashtra","Refrigeration","Inverter Condensing Unit ICU-5","RTGS","Yes","Partially Processed","Shadowfax","3","Closed","15","336","Yes","3","Desktop","4.3.1","2"
"CMP-2025-001944","Controller mein kuch bhi set karo, unit apna mann se kaam karta hai. Kya issue hai? Need resolution within 24 hours.","2024-05-17 06:20:00","Phone","English","CUST-82190","Food Processing Unit","Navi Mumbai","Maharashtra","Refrigeration","Condensing Unit CR-10HP","NEFT","No","Not Requested","DTDC","10","Closed","720","504","No","2","Laptop","4.1.2","1"
"CMP-2024-001945","Installation scheduled 4 times. Cancelled 4 times by Carrier. We are a hospital. Patients are suffering. Please treat this as highest priority. Please resolve on priority.","2024-05-24 15:55:00","Chat Support","English","CUST-17178","Pharma Company","Tiruchirappalli","Tamil Nadu","Refrigeration","Screw Compressor Rack SR-50","NEFT","No","Not Requested","Delhivery","0","Pending Customer","10","168","Yes","4","Laptop","5.1.3","3"
"CMP-2024-001946","App is not connecting to my unit. Shows 'Device Offline' even though unit is running. WiFi is strong. We have a big client visit next week. Please prioritize.","2023-11-22 03:22:00","Web Portal","English","CUST-27385","Office Admin","Kochi","Kerala","Commercial","Fan Coil Unit FCU-400","EMI","No","Not Requested","XpressBees","1","Re-opened","2880","2","Yes","2","Windows Tablet","5.1.3","0"
"CMP-2024-001947","Pani tapat raha hai AC se. Below mein customer seating area hai. Please immediately send someone. Escalating to consumer forum if not resolved by tomorrow.","2024-09-20 13:29:00","Email","English","CUST-53879","Commercial Building Operator","Hubballi","Karnataka","Light Commercial","Ducted 40MAQ","Cheque","Yes","Pending","Delhivery","10","Pending Parts","120","96","No","1","Desktop","5.2.1","0"
"CMP-2025-001948","AMC renewal done but service schedule not shared. Who is my assigned service engineer? No one tells me. Please resolve on priority.","2025-03-28 14:45:00","Phone","English","CUST-38090","Office Admin","Howrah","West Bengal","Commercial","Air Handler AHU-3000","Net Banking","Yes","Partially Processed","Amazon Logistics","1","Open","8","0","No","1","Windows Tablet","4.2.0","4"
"CMP-2024-001949","AMC coverage says parts are included but technician is asking us to pay for capacitor. Conflict with contract terms.","2023-07-12 04:42:00","Phone","Hinglish","CUST-93175","Restaurant Owner","Rajkot","Gujarat","Refrigeration","Evaporator Unit EU-5000","NEFT","No","Not Requested","Rivigo","7","Pending Customer","1440","0","No","1","Tablet","4.1.2","6"
"CMP-2025-001950","Unit goes into protection mode due to high discharge temperature. Error E12 visible on panel. Ambient temp is 42C but unit is rated for 50C. Third time raising this complaint.","2023-05-26 15:06:00","SMS","English","CUST-71110","Warehouse Operator","Tirupur","Tamil Nadu","Light Commercial","Carrier VRF X Power 38VYX","NEFT","No","Not Requested","Shadowfax","1","Closed","120","720","Yes","1","Windows Tablet","3.1.0","0"
"CMP-2024-001951","Due to cold room failure, Rs 8 lakh worth of vegetables spoiled overnight. Who will compensate? Unit is under AMC. Third time raising this complaint.","2023-10-25 12:46:00","Walk-in","Hinglish","CUST-79719","Bank Branch","Raipur","Chhattisgarh","Refrigeration","Condensing Unit CR-5HP","NEFT","Yes","Rejected","FedEx","7","In Progress","15","0","No","4","iPad","3.3.5","0"
"CMP-2025-001952","App update 5.1.3 broke everything. Before update all features worked fine. Please rollback or fix.","2023-05-27 04:02:00","WhatsApp","Telugu","CUST-19697","Facility Team","Madurai","Tamil Nadu","Commercial","Fan Coil Unit FCU-200","EMI","Yes","Pending","Ekart","25","Closed","8","96","No","2","Windows Tablet","4.3.1","4"
"CMP-2023-001953","Called for emergency service. Was told technician will come in 4 hours. Waited 11 hours. No show.","2025-02-07 01:13:00","WhatsApp","English","CUST-66480","Supermarket","Navi Mumbai","Maharashtra","Light Commercial","Carrier VRF X Power 38VYX","Cash","No","Not Requested","Amazon Logistics","7","Resolved","240","336","No","4","Desktop","4.3.1","2"
"CMP-2025-001954","Technician visited, claimed to fix the issue, unit failed again within 6 hours. What kind of service is this? Escalating to consumer forum if not resolved by tomorrow.","2024-04-02 22:27:00","Service Center","English","CUST-17225","Commercial Building Operator","Jabalpur","Madhya Pradesh","Air Purifiers","OptiClean OC-400","Net Banking","Yes","Under Review","FedEx","10","Pending Customer","2880","48","No","4","iPhone","3.3.5","2"
"CMP-2023-001955","AC gas leaking. Technician came 10 days ago and topped up. Same problem again. Are they not fixing root cause?? Highly disappointed.","2025-01-23 19:10:00","Web Portal","English","CUST-72545","Educational Institution","Pune","Maharashtra","Air Purifiers","Klarwind KW-500","Net Banking","Yes","Processed","Blue Dart","30","Re-opened","8","336","No","1","Windows Tablet","2.8.5","1"
"CMP-2024-001956","Refund pending since 3 weeks. Very disappointing experience. Will not recommend Carrier to anyone. Escalating to consumer forum if not resolved by tomorrow.","2023-04-23 11:51:00","Dealer","Hinglish","CUST-73761","Industrial Facility","Pune","Maharashtra","Commercial","Fan Coil Unit FCU-200","NEFT","No","Not Requested","FedEx","12","Pending Customer","2880","240","No","5","Desktop","4.3.1","0"
"CMP-2024-001957","Temperature probe giving wrong readings. Actual temp -5C but display shows -20C. How can we trust this system? Complaint ID from last time: 31090358","2024-05-30 22:30:00","WhatsApp","English","CUST-34956","Retail Store","Hubballi","Karnataka","Refrigeration","Inverter Condensing Unit ICU-10","Credit Card","No","Not Requested","Mahindra Logistics","0","Resolved","180","72","No","2","Windows Tablet","3.1.0","1"
"CMP-2023-001958","Spare part availability is very poor for older models. Our unit is only 4 years old and parts are already out of stock?? 😡 Very frustrated.","2024-08-05 15:02:00","Dealer","Hindi","CUST-91918","Facility Team","Raipur","Chhattisgarh","Commercial","Air Handler AHU-5000","Purchase Order","No","Not Requested","XpressBees","10","Escalated","20","72","No","3","Desktop","4.3.1","1"
"CMP-2023-001959","Same fault code keeps returning every 3-4 weeks. Error E07. Capacitor changed, still same. Something else is the root cause.","2023-01-05 01:34:00","WhatsApp","English","CUST-26754","Warehouse Operator","Ludhiana","Punjab","Light Commercial","Ducted 40MAQ","Net Banking","Yes","Under Review","Shadowfax","7","Pending Customer","180","2","Yes","5","Tablet","3.1.0","3"
"CMP-2024-001960","Due to cold room failure, Rs 8 lakh worth of vegetables spoiled overnight. Who will compensate? Unit is under AMC. This is absolutely ridiculous!!!","2025-04-08 14:52:00","Walk-in","Hinglish","CUST-90458","Hotel","Bhubaneswar","Odisha","Commercial","Controls EcoAdvance","UPI","No","Not Requested","Blue Dart","25","Pending Parts","90","2","No","1","Tablet","5.1.3","0"
"CMP-2024-001961","AMC coverage says parts are included but technician is asking us to pay for capacitor. Conflict with contract terms. Complaint ID from last time: 02731603","2023-02-24 04:44:00","Mobile App","English","CUST-12046","Cold Storage Operator","Nagpur","Maharashtra","Light Commercial","Floor Standing 42NQ","Credit Card","No","Not Requested","XpressBees","20","Resolved","240","48","Yes","2","Tablet","4.1.2","4"
"CMP-2024-001962","Ghar mein rat ko bahut awaaz aati hai outdoor unit se. Neend nahi aa rahi. Koi solution hai?","2023-10-12 05:45:00","Social Media","English","CUST-11095","Supermarket","Mumbai","Maharashtra","Commercial","Air Handler AHU-5000","UPI","No","Not Requested","Amazon Logistics","5","Re-opened","480","48","No","2","Android Phone","5.0.0","2"
"CMP-2025-001963","App is not connecting to my unit. Shows 'Device Offline' even though unit is running. WiFi is strong. Please resolve on priority.","2024-10-19 23:09:00","Web Portal","Tamil","CUST-40842","HVAC Contractor","Agra","Uttar Pradesh","Commercial","Air Handler AHU-5000","RTGS","Yes","Pending","Mahindra Logistics","0","Pending Parts","120","336","Yes","2","iPad","4.3.1","0"
