complaint_id,complaint_text,complaint_date,complaint_source,complaint_language,customer_id,customer_type,city,state,product_category,product_name,payment_method,refund_requested,refund_status,delivery_partner,delivery_delay_days,complaint_status,first_response_time_minutes,resolution_time_hours,escalation_required,customer_feedback_rating,device_type,app_version,previous_complaints_count
C01640,Nahi chali yeh wali. Carrier SlimLine Ducted mein zone damper jammed aaya. Hum ek dairy plant chalate hain aur vegetables ka nuksaan ho raha hai roz. Aapka helpline uthata hi nahi. Emergency kya hoti hai samajh mein nahi aata kya? Please koi bhejo abhi.,19-01-2023,Phone,Hindi-English,CUS-88626,Food Processing Unit,Thiruvananthapuram,Kerala,Ducted AC,Carrier SlimLine Ducted,NEFT,No,NA,DTDC,11,Resolved,163,659,No,1,NA,NA,5
C01641,Third time I am raising a complaint for the exact same problem. The Carrier ColdCell 6x8 is temperature alarm going off every few hours AGAIN. After the first repair your team said it's fixed permanently. Then second time same story. Now it's back again. Your engineers clearly don't know what they are doing or don't care. I want a complete unit replacement NOW. AMC contract active till 2026.,24-08-2023,Email,Hinglish,CUS-47223,Flower Shop,Ranchi,Jharkhand,Modular Cold Room,Carrier ColdCell 6x8,Credit Card,Yes,Approved,Self-Delivery,10,Resolved,298,398,No,5,Phone Call,NA,6
C01642,"When we chose Carrier we thought we were choosing reliability and strong after-sales support. Unfortunately that's not been our experience. The Carrier 42NQ is condensate pump failed and has been for 4 weeks. Multiple calls and one failed service visit later, we still have the same problem. Very disappointing. Spare part ordered 47 days ago, still not received.",22-12-2022,Phone,English,CUS-74130,Warehouse,Cuttack,Odisha,Fan Coil Unit,Carrier 42NQ,Purchase Order,No,NA,FedEx,7,In Progress,82,,Yes,,NA,NA,3
C01643,"When we chose Carrier we thought we were choosing reliability and strong after-sales support. Unfortunately that's not been our experience. The Carrier 38KQX Cassette is drainage blocked and has been for 1 weeks. Multiple calls and one failed service visit later, we still have the same problem. Very disappointing.",23-05-2024,Field Engineer,English,CUS-79066,Data Center,Kozhikode,Kerala,Cassette AC,Carrier 38KQX Cassette,NEFT,No,NA,Blue Dart,21,Open,924,,Yes,,NA,NA,5
C01644,Service escalation for Carrier 50XC Floor Stand: water pooling on the floor beneath unit. This is the second occurrence in 11 months. Previous job card details available. Requesting escalation to resolve root cause rather than temporary fix.,11-06-2023,Field Engineer,English,CUS-61423,Cold Storage Operator,Vijayawada,Andhra Pradesh,Floor Standing AC,Carrier 50XC Floor Stand,Purchase Order,No,NA,DTDC,14,Closed,206,599,No,4,Tablet,NA,0
C01645,"Wow, what a premium experience this has been. Spent ₹75,000 on the Air One AO-360 and it's already no indicator lights at all. Your customer support put me on hold for 40 minutes and then disconnected. Truly five-star service. Really makes a customer feel valued. This is my 5th complaint for same issue! Spare part ordered 24 days ago, still not received.",04-12-2023,Web Portal,English,CUS-30920,Warehouse,Ahmedabad,Gujarat,Air One Purifier,Air One AO-360,Credit Card,Yes,Rejected,Blue Dart,3,Escalated,583,,Yes,,Desktop,NA,1
C01646,"Dear Carrier Support Team, I hope this message reaches the concerned team promptly. I am writing regarding our Carrier EC-750 which has been uneven temperature distribution in cold room for the past 9 days. We have submitted a service request (Job No. 904573) but are yet to see resolution. I would appreciate it if a senior technician could be assigned to look into this at your earliest convenience. Thank you for your time.",28-12-2024,Field Engineer,Hindi-English,CUS-59784,Flower Shop,Jodhpur,Rajasthan,Evaporator Unit,Carrier EC-750,Credit Card,Yes,Pending,DTDC,6,Resolved,1267,377,No,5,Phone Call,NA,3
C01647,"Dear Carrier Support Team, I hope this message reaches the concerned team promptly. I am writing regarding our Carrier 39HQ which has been water leaking from the unit for the past 16 days. We have submitted a service request (Job No. 508105) but are yet to see resolution. I would appreciate it if a senior technician could be assigned to look into this at your earliest convenience. Thank you for your time. 🙏🏻 Job card #517876 already logged.",28-04-2023,Service Center,English,CUS-20747,Diagnostic Laboratory,Bhubaneswar,Odisha,Commercial Air Handler,Carrier 39HQ,EMI,No,NA,DTDC,7,In Progress,1364,,No,,Tablet,NA,5
C01648,Quite disappointed with the experience so far. The Air One AO-Max has been restarting randomly and the service response has been painfully slow. We have an AMC with your company but it doesn't seem to make any difference. The technician who came was not familiar with this model and couldn't resolve the issue. We hope someone senior can take this up.,11-12-2024,WhatsApp,English,CUS-17058,Meat Processing Unit,Trichy,Tamil Nadu,Air One Purifier,Air One AO-Max,Cash,No,NA,NA,0,Escalated,500,,Yes,,Mobile,NA,5
C01649,The Carrier 19XR at our facility is shutting down randomly. Our maintenance team has inspected but the issue requires certified Carrier service. Active AMC in place. Please prioritize and confirm visit schedule.,14-08-2023,Web Portal,English,CUS-69768,Retail Store,Indore,Madhya Pradesh,Chiller/Heat Pump,Carrier 19XR,Purchase Order,No,NA,FedEx,19,Open,1115,,No,,Desktop,NA,3
C01650,"Bhai yaar sun lo, Carrier AHU 30RB ka kya haal kar diya hai. 5 din se motor failed ki problem chal rahi hai aur koi sunne wala nahi. 12 baar call kiya service pe, har baar same answer - 'sir kal aayenge'. Kal kabhi aata hi nahi. Paisa le liya, kaam kuch nahi. Bahut hi bekar experience hai. AMC contract active till 2025.",24-08-2024,Email,Hinglish,CUS-89552,Cold Storage Operator,Rajkot,Gujarat,Commercial Air Handler,Carrier AHU 30RB,Cash,Yes,Rejected,Self-Delivery,7,In Progress,674,,No,,Phone Call,NA,0
C01651,"Writing this with a lot of frustration and genuine distress. Our Carrier 38CDQ started thermostat display blank and we have 1128 kg of dairy products which is now getting spoiled. This is our entire livelihood. My family depends on this business. I trusted Carrier because everyone said it's a reliable brand. Please, please send someone today.",01-03-2024,Email,English,CUS-52494,Textile Factory,Bhopal,Madhya Pradesh,Ducted AC,Carrier 38CDQ,UPI,Yes,Approved,Blue Dart,3,Resolved,34,163,No,4,NA,NA,7
C01652,Formal complaint: Carrier 38AH installed 7 months ago is now not starting. Warranty is still valid. Requesting warranty repair at the earliest. Please confirm receipt of this complaint. This is my 4th complaint for same issue!,24-09-2022,App,English,CUS-54025,Diagnostic Laboratory,Bhopal,Madhya Pradesh,Condensing Unit,Carrier 38AH,Cheque,No,NA,Delhivery,19,Open,263,,No,,Mobile,2.4.0,3
C01653,Service escalation for Carrier 38QD Floor Unit: making a grinding noise. This is the second occurrence in 7 months. Previous job card details available. Requesting escalation to resolve root cause rather than temporary fix.,30-06-2023,App,Hindi-English,CUS-90068,Supermarket,Rajkot,Gujarat,Floor Standing AC,Carrier 38QD Floor Unit,Cash,No,NA,FedEx,6,In Progress,673,,No,,Mobile,4.6.5,3
C01654,The Carrier 38CDQ at our facility is static pressure too high. Our maintenance team has inspected but the issue requires certified Carrier service. Active AMC in place. Please prioritize and confirm visit schedule.,15-09-2024,Email,English,CUS-74528,Pharmacy,Dhanbad,Jharkhand,Ducted AC,Carrier 38CDQ,UPI,Yes,Rejected,Self-Delivery,3,Open,175,,No,,Phone Call,NA,3
C01655,The Klarwind KW-Pro at our facility is app disconnecting constantly. Our maintenance team has inspected but the issue requires certified Carrier service. Active AMC in place. Please prioritize and confirm visit schedule. AMC contract active till 2026.,09-10-2022,App,English,CUS-12153,Retail Store,Bengaluru,Karnataka,Klarwind Air Purifier,Klarwind KW-Pro,Credit Card,No,NA,Blue Dart,13,Resolved,555,419,No,1,Mobile,4.9.4,3
C01656,"The Carrier Inverter Floor 3TR at our facility is making a grinding noise. Our maintenance team has inspected but the issue requires certified Carrier service. Active AMC in place. Please prioritize and confirm visit schedule. Spare part ordered 32 days ago, still not received.",13-03-2022,Service Center,English,CUS-21899,Bakery,Kozhikode,Kerala,Floor Standing AC,Carrier Inverter Floor 3TR,Credit Card,Yes,Pending,Blue Dart,25,Resolved,1304,35,No,1,Desktop,NA,4
C01657,Quite disappointed with the experience so far. The Carrier 2TR Cassette has been water dripping from cassette onto customer seating and the service response has been painfully slow. We have an AMC with your company but it doesn't seem to make any difference. The technician who came was not familiar with this model and couldn't resolve the issue. We hope someone senior can take this up.,12-06-2022,App,Hindi-English,CUS-94225,Warehouse,Thiruvananthapuram,Kerala,Cassette AC,Carrier 2TR Cassette,Cash,No,NA,FedEx,12,Open,266,,No,,Mobile,3.7.6,2
C01658,Service escalation for Air One AO-Mini: carbon filter not reducing odors. This is the second occurrence in 13 months. Previous job card details available. Requesting escalation to resolve root cause rather than temporary fix.,16-08-2024,Phone,English,CUS-44847,Meat Processing Unit,Kota,Rajasthan,Air One Purifier,Air One AO-Mini,Purchase Order,Yes,Pending,DTDC,0,Closed,377,121,No,5,NA,NA,2
C01659,I'm honestly at a breaking point. We spent everything we had on this Klarwind KW-250 and now it's auto mode not activating. The technician visits have not solved anything and your support team seems to have no urgency about this at all. We are hemorrhaging money every single day. I'm requesting you as a human being - please help us resolve this. This is my 3th complaint for same issue!,05-12-2023,WhatsApp,English,CUS-73026,Dairy Plant,Gaya,Bihar,Klarwind Air Purifier,Klarwind KW-250,UPI,No,NA,Self-Delivery,18,Open,551,,Yes,,Mobile,NA,5
C01660,The Carrier VRF X Power 16TR at our facility is indoor units not communicating with outdoor. Our maintenance team has inspected but the issue requires certified Carrier service. Active AMC in place. Please prioritize and confirm visit schedule.,08-11-2022,WhatsApp,English,CUS-86007,Industrial Unit,Mangaluru,Karnataka,Carrier VRF X Power,Carrier VRF X Power 16TR,EMI,Yes,Approved,Blue Dart,2,Resolved,762,116,No,3,Mobile,NA,3
C01661,Complaint regarding Carrier Carlyle 06DR: unit has been tripped on low oil pressure cutout. Job card 543574 already raised. Requesting immediate technical support as business operations are directly impacted. Please assign a senior engineer.,18-07-2022,Service Center,English,CUS-31538,Flower Shop,Durgapur,West Bengal,Screw Compressor Rack,Carrier Carlyle 06DR,Cash,No,NA,Blue Dart,10,Closed,1072,311,Yes,1,Desktop,NA,7
C01662,"Wow, what a premium experience this has been. Spent ₹350,000 on the Carrier Screw Pack 20TR and it's already excessive vibration from compressor. Your customer support put me on hold for 40 minutes and then disconnected. Truly five-star service. Really makes a customer feel valued.",25-12-2023,Service Center,English,CUS-22982,Restaurant,Ahmedabad,Gujarat,Screw Compressor Rack,Carrier Screw Pack 20TR,Cash,No,NA,Self-Delivery,6,In Progress,538,,No,,Phone Call,NA,1
C01663,"Bhai yaar sun lo, Carrier VRF Xtra Power 20TR ka kya haal kar diya hai. 9 din se outdoor unit showing E7 error ki problem chal rahi hai aur koi sunne wala nahi. 9 baar call kiya service pe, har baar same answer - 'sir kal aayenge'. Kal kabhi aata hi nahi. Paisa le liya, kaam kuch nahi. Bahut hi bekar experience hai. Nobody from your regional office is responding either.",04-02-2023,WhatsApp,Hindi-English,CUS-71477,Industrial Unit,Secunderabad,Telangana,Carrier VRF X Power,Carrier VRF Xtra Power 20TR,NEFT,Yes,Rejected,Self-Delivery,12,In Progress,90,,No,,Mobile,NA,8
C01664,"To Whom It May Concern, we installed the Carrier InvCU-5TR approximately 18 months ago and have recently encountered the issue of not varying compressor speed. Despite a technician visit, the problem has not been resolved. We would be grateful if this could be escalated to ensure a permanent fix. We continue to have faith in the Carrier brand and hope for a prompt response.",26-07-2023,Phone,Hindi-English,CUS-27398,HVAC Contractor,Rourkela,Odisha,Inverter Condensing Unit,Carrier InvCU-5TR,NEFT,No,NA,Delhivery,19,Escalated,966,,Yes,,Tablet,NA,4
C01665,"Wow, what a premium experience this has been. Spent ₹350,000 on the OptiClean OC-UV and it's already display arrived cracked. Your customer support put me on hold for 40 minutes and then disconnected. Truly five-star service. Really makes a customer feel valued. This is my 4th complaint for same issue!",14-04-2024,WhatsApp,English,CUS-76839,Textile Factory,Belagavi,Karnataka,OptiClean Purifier,OptiClean OC-UV,Cash,Yes,Approved,DTDC,2,In Progress,1222,,Yes,,Mobile,NA,6
C01666,Complaint regarding Carrier FCU 4-Pipe: unit has been thermostat not responding. Job card 854002 already raised. Requesting immediate technical support as business operations are directly impacted. Please assign a senior engineer.,02-04-2022,Field Engineer,English,CUS-73014,Restaurant,Noida,Uttar Pradesh,Fan Coil Unit,Carrier FCU 4-Pipe,UPI,Yes,Approved,Delhivery,13,Open,909,,No,,NA,NA,0
C01667,"Bhai yaar sun lo, Carrier EC-750 ka kya haal kar diya hai. 13 din se defrost cycle not initiating ki problem chal rahi hai aur koi sunne wala nahi. 4 baar call kiya service pe, har baar same answer - 'sir kal aayenge'. Kal kabhi aata hi nahi. Paisa le liya, kaam kuch nahi. Bahut hi bekar experience hai. 😡",11-03-2024,Service Center,Hindi-English,CUS-78652,HVAC Contractor,Ludhiana,Punjab,Evaporator Unit,Carrier EC-750,NEFT,Yes,Approved,DTDC,15,Resolved,1348,458,Yes,5,Phone Call,NA,6
C01668,"You people took ₹120,000 from us and your Air One AO-Pro cannot even function properly for 14 months!! It has been restarting randomly and your so-called support team keeps giving excuses. Done waiting. I want a full refund or brand new replacement. Not interested in any more repairs. Job card #294631 already logged.",29-03-2023,Web Portal,English,CUS-13977,Dairy Plant,Dibrugarh,Assam,Air One Purifier,Air One AO-Pro,NEFT,Yes,Rejected,DTDC,13,Escalated,251,,Yes,,Desktop,NA,6
C01669,"EMERGENCY complaint - Carrier 42BJ is coil freezing up. We have a full load of confectionery in storage. If cooling is not restored within the next few hours everything will be lost. I have been trying to reach your emergency helpline but nobody is picking up. This is a critical situation, please treat it as one!!!",10-06-2022,Email,English,CUS-37959,Facility Manager,Nagpur,Maharashtra,Fan Coil Unit,Carrier 42BJ,UPI,No,NA,Delhivery,10,In Progress,1310,,Yes,,Phone Call,NA,2
C01670,"Hello, I would like to follow up on my earlier service request regarding our Carrier 5TR Floor Mount. The unit has been thermostat disconnected and while a technician visited 12 days ago, the issue recurred shortly after. We operate a Shopping Mall and this is affecting our day-to-day operations. A swift resolution would be greatly appreciated. Regards. ???",18-09-2023,Web Portal,English,CUS-35694,Shopping Mall,Secunderabad,Telangana,Floor Standing AC,Carrier 5TR Floor Mount,Purchase Order,No,NA,Self-Delivery,0,In Progress,1376,,No,,Desktop,NA,6
C01671,"EMERGENCY complaint - Carrier 38QD Floor Unit is unit body getting very hot. We have a full load of dairy products in storage. If cooling is not restored within the next few hours everything will be lost. I have been trying to reach your emergency helpline but nobody is picking up. This is a critical situation, please treat it as one!!!",11-06-2023,Service Center,English,CUS-80387,Facility Manager,Dehradun,Uttarakhand,Floor Standing AC,Carrier 38QD Floor Unit,Purchase Order,No,NA,FedEx,23,In Progress,547,,No,,Desktop,NA,6
C01672,"Kya baat hai Carrier ji, waah! Carrier Greencase Display install kiye sirf 14 mahine hue the aur glass doors fogging up completely shuru ho gaya. Technician aaya, kuch theek kiya nahi, chala gaya. Ab phone uthate nahi. Itna mehenga unit kharida tha soch ke ki reliable hoga. Bilkul nahi hoga bhai. AMC contract active till 2026. This is my 2th complaint for same issue!",28-09-2024,Web Portal,Hindi-English,CUS-82933,Brewery,Ghaziabad,Uttar Pradesh,Supermarket Refrigeration,Carrier Greencase Display,Cheque,Yes,Pending,FedEx,12,Escalated,670,,Yes,,Desktop,NA,3
C01673,Following up on complaint for Carrier 38KQX Cassette which is drainage blocked. Response time so far has exceeded SLA. Please update on spare part availability and engineer visit schedule. Operations are being impacted.,29-08-2024,Field Engineer,English,CUS-18765,Warehouse,Patna,Bihar,Cassette AC,Carrier 38KQX Cassette,Cash,Yes,Rejected,Delhivery,24,Closed,765,34,No,1,NA,NA,6
C01674,"To Whom It May Concern, we installed the Carrier 4TR Ducted approximately 8 months ago and have recently encountered the issue of gas pressure dropping. Despite a technician visit, the problem has not been resolved. We would be grateful if this could be escalated to ensure a permanent fix. We continue to have faith in the Carrier brand and hope for a prompt response.",02-05-2022,Email,English,CUS-99439,Warehouse,Gurgaon,Haryana,Ducted AC,Carrier 4TR Ducted,Credit Card,No,NA,DTDC,1,Open,14,,No,,Tablet,NA,4
C01675,"To Whom It May Concern, we installed the Carrier ModuCold 10x10 approximately 7 months ago and have recently encountered the issue of evaporator icing up completely. Despite a technician visit, the problem has not been resolved. We would be grateful if this could be escalated to ensure a permanent fix. We continue to have faith in the Carrier brand and hope for a prompt response.",08-10-2024,WhatsApp,Hindi-English,CUS-96956,HVAC Contractor,Vijayawada,Andhra Pradesh,Modular Cold Room,Carrier ModuCold 10x10,Purchase Order,Yes,Approved,FedEx,14,Open,1202,,No,,Mobile,NA,6
C01676,I'm honestly at a breaking point. We spent everything we had on this Carrier 1.5T Cassette and now it's uneven cooling across the room. The technician visits have not solved anything and your support team seems to have no urgency about this at all. We are hemorrhaging money every single day. I'm requesting you as a human being - please help us resolve this.,24-04-2024,App,English,CUS-24731,Restaurant,Hyderabad,Telangana,Cassette AC,Carrier 1.5T Cassette,Credit Card,No,NA,FedEx,0,Closed,1440,250,No,4,Mobile,4.8.0,1
C01677,The Carrier 38KQX Cassette at our facility is remote sensor giving wrong temperature. Our maintenance team has inspected but the issue requires certified Carrier service. Active AMC in place. Please prioritize and confirm visit schedule.,09-10-2024,Field Engineer,English,CUS-94297,Cold Storage Operator,Prayagraj,Uttar Pradesh,Cassette AC,Carrier 38KQX Cassette,NEFT,Yes,Rejected,DTDC,1,In Progress,1406,,No,,Desktop,NA,6
C01678,Formal complaint: Air One AO-360 installed 15 months ago is now no indicator lights at all. Warranty is still valid. Requesting warranty repair at the earliest. Please confirm receipt of this complaint.,14-01-2024,Phone,English,CUS-12670,Industrial Unit,Jaipur,Rajasthan,Air One Purifier,Air One AO-360,Cheque,No,NA,NA,0,Closed,791,329,No,4,NA,NA,7
C01679,The OptiClean OC-HEPA Plus at our facility is app keeps disconnecting. Our maintenance team has inspected but the issue requires certified Carrier service. Active AMC in place. Please prioritize and confirm visit schedule. 😤,20-09-2024,Phone,English,CUS-97616,Office Building,Bhopal,Madhya Pradesh,OptiClean Purifier,OptiClean OC-HEPA Plus,Cheque,No,NA,Blue Dart,1,Resolved,48,518,No,2,Tablet,NA,2
C01680,"When we chose Carrier we thought we were choosing reliability and strong after-sales support. Unfortunately that's not been our experience. The Carrier Aura Ducted is static pressure too high and has been for 1 weeks. Multiple calls and one failed service visit later, we still have the same problem. Very disappointing.",30-09-2022,App,English,CUS-11335,Bakery,Bhilai,Chhattisgarh,Ducted AC,Carrier Aura Ducted,NEFT,Yes,Rejected,FedEx,18,Escalated,680,,Yes,,Mobile,4.1.6,1
C01681,Congratulations Carrier! Your Carrier 5F60 managed to start oil level critically low in just 10 months. Quite an achievement. And the support team is equally impressive - they have promised a callback 3 times now and each time they deliver on that promise by never calling. Outstanding work all around.,13-08-2024,WhatsApp,English,CUS-67879,Cold Storage Operator,Kota,Rajasthan,Condensing Unit,Carrier 5F60,EMI,No,NA,Self-Delivery,25,Escalated,1429,,Yes,,Mobile,NA,4
C01682,The Carrier 06N Screw Rack at our facility is excessive vibration from compressor. Our maintenance team has inspected but the issue requires certified Carrier service. Active AMC in place. Please prioritize and confirm visit schedule. 😤,22-12-2023,Phone,English,CUS-71317,Flower Shop,Jaipur,Rajasthan,Screw Compressor Rack,Carrier 06N Screw Rack,Credit Card,No,NA,Blue Dart,2,Closed,668,399,No,5,Tablet,NA,5
C01683,Third time I am raising a complaint for the exact same problem. The Carrier 1.5T Cassette is compressor making unusual noise AGAIN. After the first repair your team said it's fixed permanently. Then second time same story. Now it's back again. Your engineers clearly don't know what they are doing or don't care. I want a complete unit replacement NOW. Job card #458987 already logged. AMC contract active till 2027.,25-08-2024,WhatsApp,English,CUS-54986,Restaurant,Rajkot,Gujarat,Cassette AC,Carrier 1.5T Cassette,Purchase Order,Yes,Approved,DTDC,3,In Progress,481,,No,,Mobile,NA,0
C01684,"I'm honestly at a breaking point. We spent everything we had on this Carrier 42KCES and now it's suspected gas leak. The technician visits have not solved anything and your support team seems to have no urgency about this at all. We are hemorrhaging money every single day. I'm requesting you as a human being - please help us resolve this. Spare part ordered 44 days ago, still not received.",19-12-2022,Web Portal,English,CUS-33141,Food Processing Unit,Ludhiana,Punjab,Cassette AC,Carrier 42KCES,EMI,No,NA,DTDC,15,Resolved,367,447,Yes,3,Desktop,NA,7
C01685,"Yaar ek dum mast service di aapne! Carrier CCN System ka compressor gaya, 10 din se app crashing constantly chal raha hai. Complaint number 435477 hai mere paas. Koi action nahi. Zyada patience nahi hai ab. Ya toh theek karo ya paisa waapis karo.",15-05-2024,Email,Hindi-English,CUS-83804,Cold Storage Operator,Haridwar,Uttarakhand,Controls,Carrier CCN System,NEFT,No,NA,NA,0,Closed,1212,528,No,2,Phone Call,NA,0
C01686,"When we chose Carrier we thought we were choosing reliability and strong after-sales support. Unfortunately that's not been our experience. The Carrier 42KE is condensate pump failed and has been for 3 weeks. Multiple calls and one failed service visit later, we still have the same problem. Very disappointing.",06-10-2023,App,Hindi-English,CUS-71321,HVAC Contractor,Rajkot,Gujarat,Fan Coil Unit,Carrier 42KE,EMI,No,NA,Self-Delivery,22,Open,129,,No,,Mobile,3.6.6,0
C01687,"Oh absolutely FANTASTIC service as always! The Carrier 5TR Floor Mount has been remote control not pairing for 8 days now. Your team promised a visit in 24 hours - that was 3 weeks ago. I'm sure the engineer is just taking a very long scenic route to our location. 10 out of 10, would absolutely not recommend.",30-05-2023,Field Engineer,English,CUS-59803,Cold Storage Operator,Kochi,Kerala,Floor Standing AC,Carrier 5TR Floor Mount,Credit Card,No,NA,DTDC,19,In Progress,498,,Yes,,NA,NA,0
C01688,"Wow, what a premium experience this has been. Spent ₹35,000 on the Carrier ReFlex SM Series and it's already compressor noise from display case. Your customer support put me on hold for 40 minutes and then disconnected. Truly five-star service. Really makes a customer feel valued.",14-09-2023,Field Engineer,English,CUS-97130,Flower Shop,Gaya,Bihar,Supermarket Refrigeration,Carrier ReFlex SM Series,Credit Card,No,NA,Delhivery,5,Resolved,1089,48,No,3,Tablet,NA,6
C01689,Following up on complaint for Carrier 19XR which is not reaching the setpoint temperature. Response time so far has exceeded SLA. Please update on spare part availability and engineer visit schedule. Operations are being impacted. AMC contract active till 2026.,28-10-2023,Web Portal,Hinglish,CUS-47399,Cold Storage Operator,Ludhiana,Punjab,Chiller/Heat Pump,Carrier 19XR,Cash,No,NA,Blue Dart,6,Escalated,1374,,Yes,,Desktop,NA,7
C01690,"To Whom It May Concern, we installed the Carrier GreenFreeze approximately 3 months ago and have recently encountered the issue of meat section temperature too high. Despite a technician visit, the problem has not been resolved. We would be grateful if this could be escalated to ensure a permanent fix. We continue to have faith in the Carrier brand and hope for a prompt response. !!!",30-07-2024,WhatsApp,English,CUS-91922,Office Building,Thrissur,Kerala,Supermarket Refrigeration,Carrier GreenFreeze,Cash,No,NA,Blue Dart,8,Resolved,1145,70,No,1,Mobile,NA,6
C01691,"EMERGENCY complaint - Carrier 38CDQ is gas pressure dropping. We have a full load of dairy products in storage. If cooling is not restored within the next few hours everything will be lost. I have been trying to reach your emergency helpline but nobody is picking up. This is a critical situation, please treat it as one!!!",06-09-2022,Web Portal,Hinglish,CUS-28047,Textile Factory,Thrissur,Kerala,Ducted AC,Carrier 38CDQ,EMI,No,NA,Delhivery,4,In Progress,298,,Yes,,Desktop,NA,4
C01692,Complaint regarding Carrier 42KCES: unit has been water dripping from cassette onto customer seating. Job card 196044 already raised. Requesting immediate technical support as business operations are directly impacted. Please assign a senior engineer.,08-02-2023,Web Portal,English,CUS-14861,Restaurant,Bilaspur,Chhattisgarh,Cassette AC,Carrier 42KCES,Purchase Order,No,NA,DTDC,18,Closed,664,156,No,2,Desktop,NA,5
C01693,Good day. I am registering a formal complaint regarding the Carrier Greencase Display installed at our premises. The unit started shelves condensating heavily recently and we require urgent technical assistance. Our operations depend on this equipment functioning reliably. Please send a qualified technician at the earliest and do keep us updated on timelines. Thank you.,17-12-2022,Email,English,CUS-65142,Flower Shop,Salem,Tamil Nadu,Supermarket Refrigeration,Carrier Greencase Display,Purchase Order,No,NA,FedEx,6,Open,1403,,Yes,,Tablet,NA,7
C01694,Service escalation for Carrier 1.5T Cassette: blade motor stopped working. This is the second occurrence in 16 months. Previous job card details available. Requesting escalation to resolve root cause rather than temporary fix.,19-07-2022,Web Portal,English,CUS-13211,Food Processing Unit,Aurangabad,Maharashtra,Cassette AC,Carrier 1.5T Cassette,Cheque,No,NA,Self-Delivery,2,Open,1053,,No,,Desktop,NA,7
C01695,"Yaar ek dum mast service di aapne! Carrier 42BJ ka compressor gaya, 6 din se thermostat not responding chal raha hai. Complaint number 119998 hai mere paas. Koi action nahi. Zyada patience nahi hai ab. Ya toh theek karo ya paisa waapis karo. Job card #804506 already logged.",11-01-2022,Field Engineer,Hinglish,CUS-62074,Supermarket,Kanpur,Uttar Pradesh,Fan Coil Unit,Carrier 42BJ,Credit Card,Yes,Pending,Blue Dart,19,Closed,531,435,No,5,NA,NA,2
C01696,"Yaar ek dum mast service di aapne! Carrier GreenFreeze ka compressor gaya, 3 din se defrost not triggering at scheduled time chal raha hai. Complaint number 267974 hai mere paas. Koi action nahi. Zyada patience nahi hai ab. Ya toh theek karo ya paisa waapis karo.",01-05-2023,Field Engineer,Hindi-English,CUS-33605,Retail Store,Patna,Bihar,Supermarket Refrigeration,Carrier GreenFreeze,Cash,No,NA,Delhivery,19,Escalated,254,,Yes,,NA,NA,3
C01697,"I am writing with a heavy heart because I genuinely believed in the Carrier brand. We invested significantly in the Klarwind KW-250 expecting reliable performance. But the unit has been app disconnecting constantly for 16 days now, and despite two service visits the problem keeps returning. We expected so much better from a brand of this stature.",18-11-2024,App,English,CUS-42428,Cold Storage Operator,Hyderabad,Telangana,Klarwind Air Purifier,Klarwind KW-250,Cheque,Yes,Pending,NA,0,Resolved,1166,599,No,5,Mobile,4.8.4,6
C01698,"Complaint regarding Carrier InvCU-7.5TR: unit has been unable to maintain temperature. Job card 887367 already raised. Requesting immediate technical support as business operations are directly impacted. Please assign a senior engineer. AMC contract active till 2027. Spare part ordered 15 days ago, still not received.",13-08-2024,Service Center,English,CUS-77370,Ice Cream Parlour,Pune,Maharashtra,Inverter Condensing Unit,Carrier InvCU-7.5TR,UPI,No,NA,DTDC,9,Closed,920,411,No,4,Tablet,NA,2
C01699,"Writing this with a lot of frustration and genuine distress. Our Carrier InvCU-5TR started refrigerant leaking and we have 1876 kg of confectionery which is now getting spoiled. This is our entire livelihood. My family depends on this business. I trusted Carrier because everyone said it's a reliable brand. Please, please send someone today.",20-05-2023,Web Portal,English,CUS-80540,Supermarket,Bhopal,Madhya Pradesh,Inverter Condensing Unit,Carrier InvCU-5TR,Credit Card,No,NA,DTDC,8,In Progress,216,,Yes,,Desktop,NA,2
C01700,"Oh absolutely FANTASTIC service as always! The OptiClean OC-400 has been display arrived cracked for 18 days now. Your team promised a visit in 24 hours - that was 4 weeks ago. I'm sure the engineer is just taking a very long scenic route to our location. 10 out of 10, would absolutely not recommend.",16-04-2023,Email,English,CUS-54039,Pharmacy,Thrissur,Kerala,OptiClean Purifier,OptiClean OC-400,EMI,No,NA,Blue Dart,4,Escalated,79,,Yes,,Desktop,NA,3
C01701,Complaint regarding OptiClean OC-800: unit has been not reducing dust levels. Job card 766427 already raised. Requesting immediate technical support as business operations are directly impacted. Please assign a senior engineer. 🙏🏻,11-03-2023,App,English,CUS-49818,Retail Store,Varanasi,Uttar Pradesh,OptiClean Purifier,OptiClean OC-800,Cash,No,NA,Delhivery,24,In Progress,352,,No,,Mobile,4.5.6,2
C01702,Service escalation for OptiClean OC-800: display arrived cracked. This is the second occurrence in 15 months. Previous job card details available. Requesting escalation to resolve root cause rather than temporary fix.,29-11-2024,Field Engineer,Hindi-English,CUS-30945,Cold Storage Operator,Mumbai,Maharashtra,OptiClean Purifier,OptiClean OC-800,Cash,No,NA,Self-Delivery,15,Escalated,1431,,Yes,,NA,NA,4
